50bp,100bp,150bp,200bp,300bp,type
0.19955838248528524,0.5687413900830629,0.4739511584025525,0.0947902316805105,0.189580463361021,Error corrected count
0.09977919124264262,0.0,0.5687413900830629,0.28437069504153145,0.189580463361021,Error corrected count
0.0947902316805105,0.315967438935035,0.5986751474558557,0.28437069504153145,0.6635316217635734,Error corrected count
0.11848778960063812,0.09977919124264262,0.19955838248528524,0.189580463361021,0.28437069504153145,Error corrected count
0.0,0.28437069504153145,0.29933757372792785,0.4739511584025525,0.0947902316805105,Error corrected count
0.09977919124264262,0.4739511584025525,0.4739511584025525,0.29933757372792785,0.379160926722042,Error corrected count
0.5986751474558557,0.0,0.28437069504153145,0.379160926722042,0.379160926722042,Error corrected count
0.0,0.379160926722042,0.0947902316805105,0.6635316217635734,0.189580463361021,Error corrected count
0.5266123982250583,0.0947902316805105,0.4988959562132131,0.189580463361021,0.0947902316805105,Error corrected count
0.315967438935035,0.6635316217635734,0.189580463361021,0.39911676497057047,0.5687413900830629,Error corrected count
0.19955838248528524,0.28437069504153145,0.4988959562132131,0.189580463361021,0.0947902316805105,Error corrected count
0.315967438935035,0.0,0.09977919124264262,0.379160926722042,0.6635316217635734,Error corrected count
0.0,0.09977919124264262,0.19955838248528524,0.28437069504153145,0.28437069504153145,Error corrected count
0.39911676497057047,0.10532247964501165,0.28437069504153145,0.5687413900830629,0.189580463361021,Error corrected count
0.4212899185800466,0.28437069504153145,0.09977919124264262,0.0947902316805105,0.09977919124264262,Error corrected count
0.0,0.5687413900830629,0.379160926722042,0.4739511584025525,0.4988959562132131,Error corrected count
0.19955838248528524,0.6984543386984984,0.0947902316805105,0.29933757372792785,0.5687413900830629,Error corrected count
0.0,0.39911676497057047,0.4739511584025525,0.0947902316805105,0.4739511584025525,Error corrected count
0.10532247964501165,0.28437069504153145,0.09977919124264262,0.379160926722042,0.379160926722042,Error corrected count
0.2106449592900233,0.0,0.189580463361021,0.4739511584025525,0.4988959562132131,Error corrected count
0.28437069504153145,0.0,0.4988959562132131,0.29933757372792785,0.28437069504153145,Error corrected count
0.0947902316805105,0.0947902316805105,0.19955838248528524,0.5986751474558557,0.189580463361021,Error corrected count
0.33455375887239,0.0947902316805105,0.4739511584025525,0.28437069504153145,0.5687413900830629,Error corrected count
0.22303583924825998,0.379160926722042,0.28437069504153145,0.5687413900830629,0.6635316217635734,Error corrected count
0.379160926722042,0.6984543386984984,0.39911676497057047,0.28437069504153145,0.19955838248528524,Error corrected count
0.22303583924825998,0.0,0.4739511584025525,0.28437069504153145,0.0947902316805105,Error corrected count
0.758321853444084,0.189580463361021,0.28437069504153145,0.379160926722042,0.379160926722042,Error corrected count
0.23697557920127624,0.5986751474558557,0.09977919124264262,0.28437069504153145,0.5687413900830629,Error corrected count
0.0,0.39911676497057047,0.28437069504153145,0.0947902316805105,0.4739511584025525,Error corrected count
0.0947902316805105,0.0,0.0,0.0947902316805105,0.189580463361021,Error corrected count
0.5266123982250583,0.09977919124264262,0.5687413900830629,0.09977919124264262,0.5687413900830629,Error corrected count
0.44607167849651996,0.29933757372792785,0.39911676497057047,0.28437069504153145,0.5687413900830629,Error corrected count
0.2106449592900233,0.19955838248528524,0.29933757372792785,0.5687413900830629,0.29933757372792785,Error corrected count
0.0,0.189580463361021,0.379160926722042,0.0,0.758321853444084,Error corrected count
0.7109267376038287,0.379160926722042,0.189580463361021,0.39911676497057047,0.0947902316805105,Error corrected count
0.379160926722042,0.19955838248528524,0.39911676497057047,0.0,0.0947902316805105,Error corrected count
0.4739511584025525,0.0,0.379160926722042,0.28437069504153145,0.379160926722042,Error corrected count
0.2106449592900233,0.315967438935035,0.5986751474558557,0.29933757372792785,0.19955838248528524,Error corrected count
0.0,0.0,0.29933757372792785,0.28437069504153145,0.28437069504153145,Error corrected count
0.0,0.4739511584025525,0.379160926722042,0.379160926722042,0.379160926722042,Error corrected count
0.33455375887239,0.28437069504153145,0.28437069504153145,0.189580463361021,0.4212899185800466,Error corrected count
0.29933757372792785,0.28437069504153145,0.5266123982250583,0.379160926722042,0.39911676497057047,Error corrected count
0.10532247964501165,0.4988959562132131,0.0,0.28437069504153145,0.4739511584025525,Error corrected count
0.10532247964501165,0.28437069504153145,0.28437069504153145,0.4739511584025525,0.28437069504153145,Error corrected count
0.5687413900830629,0.29933757372792785,0.379160926722042,0.379160926722042,0.0947902316805105,Error corrected count
0.29933757372792785,0.09977919124264262,0.0,0.4739511584025525,0.28437069504153145,Error corrected count
0.28437069504153145,0.29933757372792785,0.39911676497057047,0.4739511584025525,0.4739511584025525,Error corrected count
0.0,0.19955838248528524,0.6635316217635734,0.4212899185800466,0.4739511584025525,Error corrected count
0.2106449592900233,0.19955838248528524,0.5687413900830629,0.09977919124264262,0.6635316217635734,Error corrected count
0.0,0.39911676497057047,0.29933757372792785,0.5687413900830629,0.29933757372792785,Error corrected count
0.66910751774478,0.4739511584025525,0.0947902316805105,0.4739511584025525,0.4739511584025525,Error corrected count
0.189580463361021,0.5986751474558557,0.4739511584025525,0.28437069504153145,0.0947902316805105,Error corrected count
0.0,0.09977919124264262,0.39911676497057047,0.4739511584025525,0.39911676497057047,Error corrected count
0.09977919124264262,0.379160926722042,0.19955838248528524,0.189580463361021,0.5687413900830629,Error corrected count
0.28437069504153145,0.0,0.09977919124264262,0.28437069504153145,0.5687413900830629,Error corrected count
0.23697557920127624,0.09977919124264262,0.189580463361021,0.5986751474558557,0.4739511584025525,Error corrected count
0.4739511584025525,0.19955838248528524,0.189580463361021,0.5986751474558557,0.379160926722042,Error corrected count
0.4212899185800466,0.28437069504153145,0.28437069504153145,0.28437069504153145,0.379160926722042,Error corrected count
0.2106449592900233,0.10532247964501165,0.28437069504153145,0.5687413900830629,0.28437069504153145,Error corrected count
0.33455375887239,0.189580463361021,0.5986751474558557,0.28437069504153145,0.22303583924825998,Error corrected count
0.28437069504153145,0.189580463361021,0.39911676497057047,0.28437069504153145,0.0947902316805105,Error corrected count
0.0,0.5986751474558557,0.28437069504153145,0.0947902316805105,0.189580463361021,Error corrected count
0.0,0.0,0.29933757372792785,0.189580463361021,0.28437069504153145,Error corrected count
0.33455375887239,0.8980127211837836,0.0,0.4739511584025525,0.39911676497057047,Error corrected count
0.2106449592900233,0.19955838248528524,0.09977919124264262,0.4739511584025525,0.6984543386984984,Error corrected count
0.4739511584025525,0.4988959562132131,0.2106449592900233,0.28437069504153145,0.09977919124264262,Error corrected count
0.09977919124264262,1.1374827801661258,0.6635316217635734,0.0,0.28437069504153145,Error corrected count
0.29933757372792785,0.189580463361021,0.0947902316805105,0.4739511584025525,0.19955838248528524,Error corrected count
0.4988959562132131,0.6635316217635734,0.5687413900830629,0.189580463361021,0.19955838248528524,Error corrected count
0.11151791962412999,0.379160926722042,0.379160926722042,0.6635316217635734,0.189580463361021,Error corrected count
0.5687413900830629,0.189580463361021,0.19955838248528524,0.29933757372792785,0.4739511584025525,Error corrected count
0.6984543386984984,0.10532247964501165,0.189580463361021,0.19955838248528524,0.4988959562132131,Error corrected count
0.5986751474558557,0.28437069504153145,0.189580463361021,0.5687413900830629,0.28437069504153145,Error corrected count
0.0,0.189580463361021,0.0,0.379160926722042,0.379160926722042,Error corrected count
0.0,0.189580463361021,0.0,0.189580463361021,0.0947902316805105,Error corrected count
0.2106449592900233,0.4739511584025525,0.5687413900830629,0.189580463361021,0.189580463361021,Error corrected count
0.0,0.4988959562132131,0.4212899185800466,0.19955838248528524,0.28437069504153145,Error corrected count
0.33455375887239,0.39911676497057047,0.4988959562132131,0.28437069504153145,0.19955838248528524,Error corrected count
0.0,0.09977919124264262,0.29933757372792785,0.28437069504153145,0.19955838248528524,Error corrected count
0.19955838248528524,0.2106449592900233,0.0,0.39911676497057047,0.28437069504153145,Error corrected count
0.0,0.0947902316805105,0.6635316217635734,0.0,0.189580463361021,Error corrected count
0.09977919124264262,0.28437069504153145,0.4988959562132131,0.28437069504153145,0.29933757372792785,Error corrected count
0.11151791962412999,0.5687413900830629,0.189580463361021,0.39911676497057047,0.4739511584025525,Error corrected count
0.44607167849651996,0.7372573575150816,0.189580463361021,0.5687413900830629,0.4988959562132131,Error corrected count
0.22303583924825998,0.63193487787007,0.189580463361021,0.4739511584025525,0.19955838248528524,Error corrected count
0.0,0.947902316805105,0.189580463361021,0.5687413900830629,0.28437069504153145,Error corrected count
0.28437069504153145,0.09977919124264262,0.4739511584025525,0.0,0.6635316217635734,Error corrected count
0.0,0.0,0.28437069504153145,0.0947902316805105,0.28437069504153145,Error corrected count
0.5986751474558557,0.28437069504153145,0.4988959562132131,0.379160926722042,0.4739511584025525,Error corrected count
0.09977919124264262,0.39911676497057047,0.28437069504153145,0.189580463361021,0.39911676497057047,Error corrected count
0.29933757372792785,0.19955838248528524,0.4739511584025525,0.28437069504153145,0.39911676497057047,Error corrected count
0.39911676497057047,0.44607167849651996,0.29933757372792785,0.379160926722042,0.5687413900830629,Error corrected count
0.0,0.39911676497057047,0.5687413900830629,0.4739511584025525,0.189580463361021,Error corrected count
0.29933757372792785,0.315967438935035,0.4739511584025525,0.0947902316805105,0.379160926722042,Error corrected count
0.0,0.28437069504153145,0.28437069504153145,0.28437069504153145,0.19955838248528524,Error corrected count
0.0,0.0,0.09977919124264262,0.315967438935035,0.19955838248528524,Error corrected count
0.09977919124264262,0.09977919124264262,0.5687413900830629,0.4739511584025525,0.189580463361021,Error corrected count
0.315967438935035,0.0947902316805105,0.315967438935035,0.0,0.0,Error corrected count
0.0,0.189580463361021,0.189580463361021,0.28437069504153145,0.189580463361021,Error corrected count
0.0,0.28437069504153145,0.2106449592900233,0.28437069504153145,0.0,Error corrected count
0.11848778960063812,0.189580463361021,0.5687413900830629,0.5266123982250583,0.28437069504153145,Error corrected count
0.11151791962412999,0.5986751474558557,0.189580463361021,0.28437069504153145,0.4739511584025525,Error corrected count
0.4212899185800466,0.189580463361021,0.6984543386984984,0.28437069504153145,0.4739511584025525,Error corrected count
0.315967438935035,0.29933757372792785,0.379160926722042,0.19955838248528524,0.189580463361021,Error corrected count
0.5266123982250583,0.09977919124264262,0.09977919124264262,0.28437069504153145,0.189580463361021,Error corrected count
0.0,0.4212899185800466,0.189580463361021,0.6635316217635734,0.28437069504153145,Error corrected count
0.29933757372792785,0.0,0.28437069504153145,0.0,0.189580463361021,Error corrected count
0.0,0.189580463361021,0.29933757372792785,0.6635316217635734,0.28437069504153145,Error corrected count
0.39911676497057047,0.5687413900830629,0.28437069504153145,0.29933757372792785,0.4739511584025525,Error corrected count
0.379160926722042,0.379160926722042,0.19955838248528524,0.4739511584025525,0.189580463361021,Error corrected count
0.379160926722042,0.0,0.28437069504153145,0.39911676497057047,0.4739511584025525,Error corrected count
0.44607167849651996,0.23697557920127624,0.19955838248528524,1.1374827801661258,0.189580463361021,Error corrected count
0.09977919124264262,0.4739511584025525,0.09977919124264262,0.0947902316805105,0.28437069504153145,Error corrected count
0.09977919124264262,0.0947902316805105,0.189580463361021,0.29933757372792785,0.189580463361021,Error corrected count
0.4988959562132131,0.28437069504153145,0.189580463361021,0.0947902316805105,0.0947902316805105,Error corrected count
0.44607167849651996,0.189580463361021,0.4739511584025525,0.4739511584025525,0.0947902316805105,Error corrected count
0.63193487787007,0.4739511584025525,0.189580463361021,0.4739511584025525,0.5687413900830629,Error corrected count
0.19955838248528524,0.28437069504153145,0.09977919124264262,0.28437069504153145,0.189580463361021,Error corrected count
0.4739511584025525,0.2106449592900233,0.29933757372792785,0.19955838248528524,0.379160926722042,Error corrected count
0.0,0.189580463361021,0.379160926722042,0.379160926722042,0.4988959562132131,Error corrected count
0.29933757372792785,0.0,0.4739511584025525,0.4739511584025525,0.29933757372792785,Error corrected count
0.0,0.0,0.4739511584025525,0.28437069504153145,0.189580463361021,Error corrected count
0.315967438935035,0.4739511584025525,0.39911676497057047,0.29933757372792785,0.379160926722042,Error corrected count
0.28437069504153145,0.315967438935035,0.189580463361021,0.4988959562132131,0.2106449592900233,Error corrected count
0.28437069504153145,0.19955838248528524,0.10532247964501165,0.5986751474558557,0.28437069504153145,Error corrected count
0.5687413900830629,0.19955838248528524,0.4739511584025525,0.0947902316805105,0.379160926722042,Error corrected count
0.5266123982250583,0.66910751774478,0.63193487787007,0.189580463361021,0.28437069504153145,Error corrected count
0.0,0.6635316217635734,0.4739511584025525,0.19955838248528524,0.379160926722042,Error corrected count
0.0,0.19955838248528524,0.379160926722042,0.379160926722042,0.6635316217635734,Error corrected count
0.28437069504153145,0.63193487787007,0.28437069504153145,0.189580463361021,0.0947902316805105,Error corrected count
0.0,0.29933757372792785,0.0947902316805105,0.29933757372792785,0.28437069504153145,Error corrected count
0.2106449592900233,0.0,0.09977919124264262,0.19955838248528524,0.28437069504153145,Error corrected count
0.19955838248528524,0.0,0.189580463361021,0.0947902316805105,0.28437069504153145,Error corrected count
0.19955838248528524,0.0,0.0947902316805105,0.6635316217635734,0.6635316217635734,Error corrected count
0.0,0.189580463361021,0.189580463361021,0.6635316217635734,0.19955838248528524,Error corrected count
0.0947902316805105,0.28437069504153145,0.0,0.28437069504153145,0.189580463361021,Error corrected count
0.39911676497057047,0.0947902316805105,0.189580463361021,0.29933757372792785,0.0947902316805105,Error corrected count
0.28437069504153145,0.10532247964501165,0.189580463361021,0.0,0.0947902316805105,Error corrected count
0.4212899185800466,0.189580463361021,0.19955838248528524,0.39911676497057047,0.0947902316805105,Error corrected count
0.19955838248528524,0.0,0.28437069504153145,0.379160926722042,0.0947902316805105,Error corrected count
0.39911676497057047,0.4739511584025525,0.19955838248528524,0.28437069504153145,0.29933757372792785,Error corrected count
0.09977919124264262,0.379160926722042,0.4739511584025525,0.28437069504153145,0.0947902316805105,Error corrected count
0.315967438935035,0.0947902316805105,0.6984543386984984,0.09977919124264262,0.0947902316805105,Error corrected count
0.0,0.4988959562132131,0.39911676497057047,0.28437069504153145,0.6635316217635734,Error corrected count
0.66910751774478,0.379160926722042,0.28437069504153145,0.28437069504153145,0.4988959562132131,Error corrected count
0.11151791962412999,0.4739511584025525,0.0,0.189580463361021,0.5687413900830629,Error corrected count
0.0,0.0,0.29933757372792785,0.29933757372792785,0.189580463361021,Error corrected count
0.19955838248528524,0.6635316217635734,0.29933757372792785,0.29933757372792785,0.379160926722042,Error corrected count
0.0,0.28437069504153145,0.28437069504153145,0.28437069504153145,0.379160926722042,Error corrected count
0.315967438935035,0.0,0.28437069504153145,0.29933757372792785,0.10532247964501165,Error corrected count
0.39911676497057047,0.28437069504153145,0.39911676497057047,0.4739511584025525,0.0947902316805105,Error corrected count
0.39911676497057047,0.0,0.379160926722042,0.4739511584025525,0.6984543386984984,Error corrected count
0.7982335299411409,0.5687413900830629,0.28437069504153145,0.4988959562132131,0.4739511584025525,Error corrected count
0.0947902316805105,0.19955838248528524,0.29933757372792785,0.379160926722042,0.189580463361021,Error corrected count
0.09977919124264262,0.379160926722042,0.189580463361021,0.39911676497057047,0.0,Error corrected count
0.2106449592900233,0.29933757372792785,0.19955838248528524,0.28437069504153145,0.189580463361021,Error corrected count
0.6635316217635734,0.189580463361021,0.189580463361021,0.379160926722042,0.4739511584025525,Error corrected count
0.4212899185800466,0.19955838248528524,0.5687413900830629,0.379160926722042,0.28437069504153145,Error corrected count
0.09977919124264262,0.19955838248528524,0.19955838248528524,0.379160926722042,0.09977919124264262,Error corrected count
0.09977919124264262,0.315967438935035,0.2106449592900233,0.0947902316805105,0.4739511584025525,Error corrected count
0.10532247964501165,0.2106449592900233,0.6984543386984984,0.6635316217635734,0.28437069504153145,Error corrected count
0.19955838248528524,0.09977919124264262,0.0,0.189580463361021,0.5687413900830629,Error corrected count
0.10532247964501165,0.379160926722042,0.4739511584025525,0.29933757372792785,0.6635316217635734,Error corrected count
0.63193487787007,0.28437069504153145,0.10532247964501165,0.19955838248528524,0.10532247964501165,Error corrected count
0.0,0.5266123982250583,0.29933757372792785,0.28437069504153145,0.09977919124264262,Error corrected count
0.0,0.09977919124264262,0.29933757372792785,0.4739511584025525,0.09977919124264262,Error corrected count
0.189580463361021,0.5687413900830629,0.189580463361021,0.28437069504153145,0.2106449592900233,Error corrected count
0.0,0.39911676497057047,0.28437069504153145,0.29933757372792785,0.189580463361021,Error corrected count
0.28437069504153145,0.8531120851245945,0.28437069504153145,0.4739511584025525,0.09977919124264262,Error corrected count
0.0947902316805105,0.29933757372792785,0.379160926722042,0.4739511584025525,0.5687413900830629,Error corrected count
0.10532247964501165,0.0947902316805105,0.39911676497057047,0.189580463361021,0.758321853444084,Error corrected count
0.29933757372792785,0.19955838248528524,0.0947902316805105,0.63193487787007,0.379160926722042,Error corrected count
0.09977919124264262,0.6984543386984984,0.19955838248528524,0.379160926722042,0.189580463361021,Error corrected count
0.0,0.09977919124264262,0.379160926722042,0.189580463361021,0.28437069504153145,Error corrected count
0.189580463361021,0.0947902316805105,0.19955838248528524,0.4739511584025525,0.28437069504153145,Error corrected count
0.09977919124264262,0.189580463361021,0.5687413900830629,0.5687413900830629,0.0,Error corrected count
0.315967438935035,0.29933757372792785,0.189580463361021,0.0,0.0947902316805105,Error corrected count
0.0,0.6635316217635734,0.189580463361021,0.29933757372792785,0.0947902316805105,Error corrected count
0.29933757372792785,0.09977919124264262,0.5687413900830629,0.28437069504153145,0.0947902316805105,Error corrected count
0.0,0.315967438935035,0.0947902316805105,0.379160926722042,0.379160926722042,Error corrected count
0.189580463361021,0.09977919124264262,0.4739511584025525,0.29933757372792785,0.29933757372792785,Error corrected count
0.44607167849651996,0.4212899185800466,0.379160926722042,0.0,0.5986751474558557,Error corrected count
0.0,0.6635316217635734,0.29933757372792785,0.4739511584025525,0.0947902316805105,Error corrected count
0.28437069504153145,0.39911676497057047,0.189580463361021,0.4739511584025525,0.19955838248528524,Error corrected count
0.0,0.22303583924825998,0.19955838248528524,0.28437069504153145,0.0947902316805105,Error corrected count
0.0,0.379160926722042,0.5687413900830629,0.0947902316805105,0.28437069504153145,Error corrected count
0.0,0.28437069504153145,0.379160926722042,0.28437069504153145,0.4988959562132131,Error corrected count
0.315967438935035,0.09977919124264262,0.379160926722042,0.4739511584025525,0.28437069504153145,Error corrected count
0.315967438935035,0.28437069504153145,0.28437069504153145,0.4988959562132131,0.28437069504153145,Error corrected count
0.0,0.28437069504153145,0.379160926722042,0.0,0.315967438935035,Error corrected count
0.0947902316805105,0.5266123982250583,0.0,0.29933757372792785,0.379160926722042,Error corrected count
0.5266123982250583,0.28437069504153145,0.379160926722042,0.28437069504153145,0.379160926722042,Error corrected count
0.0,0.09977919124264262,0.189580463361021,0.5687413900830629,0.189580463361021,Error corrected count
0.10532247964501165,0.5986751474558557,0.189580463361021,0.28437069504153145,0.189580463361021,Error corrected count
0.315967438935035,0.0,0.0947902316805105,0.379160926722042,0.5687413900830629,Error corrected count
0.4212899185800466,0.19955838248528524,0.28437069504153145,0.28437069504153145,0.379160926722042,Error corrected count
0.33455375887239,0.4212899185800466,0.5986751474558557,0.4988959562132131,0.29933757372792785,Error corrected count
0.55758959812065,0.189580463361021,0.189580463361021,0.19955838248528524,0.379160926722042,Error corrected count
0.29933757372792785,0.5986751474558557,0.29933757372792785,0.4739511584025525,0.4739511584025525,Error corrected count
0.10532247964501165,0.0,0.09977919124264262,0.2106449592900233,0.19955838248528524,Error corrected count
0.0947902316805105,0.8531120851245945,0.0,0.09977919124264262,0.39911676497057047,Error corrected count
0.29933757372792785,0.8531120851245945,0.28437069504153145,0.28437069504153145,0.189580463361021,Error corrected count
0.0,0.09977919124264262,0.5986751474558557,0.28437069504153145,0.28437069504153145,Error corrected count
0.2106449592900233,0.0947902316805105,0.39911676497057047,0.0947902316805105,0.4739511584025525,Error corrected count
0.126386975574014,0.189580463361021,0.189580463361021,0.0,0.189580463361021,Error corrected count
0.9977919124264262,0.4988959562132131,0.4739511584025525,0.0,0.28437069504153145,Error corrected count
0.10532247964501165,0.2106449592900233,0.28437069504153145,0.29933757372792785,0.0,Error corrected count
0.33455375887239,0.2106449592900233,0.10532247964501165,0.28437069504153145,0.4739511584025525,Error corrected count
0.8980127211837836,0.39911676497057047,0.5687413900830629,0.4212899185800466,0.379160926722042,Error corrected count
0.0,0.19955838248528524,0.189580463361021,0.28437069504153145,0.4739511584025525,Error corrected count
0.11151791962412999,0.10532247964501165,0.39911676497057047,0.5687413900830629,0.28437069504153145,Error corrected count
0.4988959562132131,0.4988959562132131,0.189580463361021,0.29933757372792785,0.28437069504153145,Error corrected count
0.28437069504153145,0.29933757372792785,0.0,0.6635316217635734,0.28437069504153145,Error corrected count
0.19955838248528524,0.0,0.39911676497057047,0.28437069504153145,0.0,Error corrected count
0.4739511584025525,0.4739511584025525,0.189580463361021,0.379160926722042,0.379160926722042,Error corrected count
0.0,0.189580463361021,0.4739511584025525,0.0947902316805105,0.189580463361021,Error corrected count
0.55758959812065,0.10532247964501165,0.4988959562132131,0.379160926722042,0.379160926722042,Error corrected count
0.29933757372792785,0.7982335299411409,0.28437069504153145,0.4739511584025525,0.28437069504153145,Error corrected count
0.315967438935035,0.2106449592900233,0.39911676497057047,0.379160926722042,0.28437069504153145,Error corrected count
0.0,0.09977919124264262,0.0947902316805105,0.4739511584025525,0.4739511584025525,Error corrected count
0.4212899185800466,0.2106449592900233,0.2106449592900233,0.09977919124264262,0.28437069504153145,Error corrected count
0.189580463361021,0.39911676497057047,0.189580463361021,0.4212899185800466,0.189580463361021,Error corrected count
0.0,0.379160926722042,0.29933757372792785,0.379160926722042,0.189580463361021,Error corrected count
0.2106449592900233,0.7372573575150816,0.379160926722042,0.379160926722042,0.0947902316805105,Error corrected count
0.0,0.19955838248528524,0.63193487787007,0.09977919124264262,0.0947902316805105,Error corrected count
0.33455375887239,0.39911676497057047,0.189580463361021,0.5687413900830629,0.5687413900830629,Error corrected count
0.0,0.7982335299411409,0.5266123982250583,0.09977919124264262,0.19955838248528524,Error corrected count
0.5266123982250583,0.19955838248528524,0.5687413900830629,0.379160926722042,0.189580463361021,Error corrected count
0.0,0.28437069504153145,0.29933757372792785,0.0,0.379160926722042,Error corrected count
0.10532247964501165,0.315967438935035,0.0947902316805105,0.29933757372792785,0.6984543386984984,Error corrected count
0.63193487787007,0.39911676497057047,0.0947902316805105,0.189580463361021,0.0947902316805105,Error corrected count
0.11151791962412999,0.0947902316805105,0.189580463361021,0.29933757372792785,0.28437069504153145,Error corrected count
0.11151791962412999,0.379160926722042,0.19955838248528524,0.189580463361021,0.4739511584025525,Error corrected count
0.0,0.19955838248528524,0.28437069504153145,0.4739511584025525,0.29933757372792785,Error corrected count
0.39911676497057047,0.0,0.4212899185800466,0.189580463361021,0.379160926722042,Error corrected count
0.10532247964501165,0.29933757372792785,0.189580463361021,0.4212899185800466,0.09977919124264262,Error corrected count
0.0,0.0947902316805105,0.947902316805105,0.5687413900830629,0.8531120851245945,Error corrected count
0.0,0.28437069504153145,0.29933757372792785,0.5687413900830629,0.379160926722042,Error corrected count
0.0,0.2106449592900233,0.7372573575150816,0.09977919124264262,0.379160926722042,Error corrected count
0.0,0.09977919124264262,0.2106449592900233,0.4739511584025525,0.379160926722042,Error corrected count
0.09977919124264262,0.39911676497057047,0.0947902316805105,0.189580463361021,0.28437069504153145,Error corrected count
0.29933757372792785,0.6984543386984984,0.28437069504153145,0.4988959562132131,0.28437069504153145,Error corrected count
0.0,0.29933757372792785,0.4739511584025525,0.189580463361021,0.5687413900830629,Error corrected count
0.315967438935035,0.4739511584025525,0.28437069504153145,0.189580463361021,0.4988959562132131,Error corrected count
0.63193487787007,0.28437069504153145,0.0947902316805105,0.29933757372792785,0.189580463361021,Error corrected count
0.252773951148028,0.0947902316805105,0.39911676497057047,0.28437069504153145,0.4739511584025525,Error corrected count
0.2106449592900233,0.5986751474558557,0.29933757372792785,0.4739511584025525,0.28437069504153145,Error corrected count
0.4212899185800466,0.0,0.0947902316805105,0.28437069504153145,0.379160926722042,Error corrected count
0.09977919124264262,0.6635316217635734,0.379160926722042,0.379160926722042,0.5687413900830629,Error corrected count
0.10532247964501165,0.189580463361021,0.4739511584025525,0.758321853444084,0.0947902316805105,Error corrected count
0.22303583924825998,0.0,0.09977919124264262,0.10532247964501165,0.379160926722042,Error corrected count
0.0947902316805105,0.0947902316805105,0.0947902316805105,0.28437069504153145,0.4739511584025525,Error corrected count
0.2106449592900233,0.0947902316805105,0.28437069504153145,0.0,0.0947902316805105,Error corrected count
0.0,0.39911676497057047,0.29933757372792785,0.189580463361021,0.4739511584025525,Error corrected count
0.5986751474558557,0.29933757372792785,0.4212899185800466,0.4739511584025525,0.0947902316805105,Error corrected count
0.0947902316805105,0.28437069504153145,0.28437069504153145,0.5687413900830629,0.28437069504153145,Error corrected count
0.189580463361021,0.29933757372792785,0.0,0.29933757372792785,0.189580463361021,Error corrected count
0.29933757372792785,0.4739511584025525,0.5687413900830629,0.28437069504153145,0.4988959562132131,Error corrected count
0.5986751474558557,0.379160926722042,0.28437069504153145,0.0947902316805105,0.4739511584025525,Error corrected count
0.7372573575150816,0.29933757372792785,0.4739511584025525,0.19955838248528524,0.4988959562132131,Error corrected count
0.4739511584025525,0.28437069504153145,0.0947902316805105,0.4739511584025525,0.28437069504153145,Error corrected count
0.22303583924825998,0.0,0.189580463361021,0.758321853444084,0.379160926722042,Error corrected count
0.29933757372792785,0.4739511584025525,0.28437069504153145,0.4988959562132131,0.28437069504153145,Error corrected count
0.23697557920127624,0.189580463361021,0.28437069504153145,0.28437069504153145,0.29933757372792785,Error corrected count
0.19955838248528524,0.09977919124264262,0.189580463361021,0.29933757372792785,0.09977919124264262,Error corrected count
0.189580463361021,0.4739511584025525,0.4739511584025525,0.6984543386984984,0.6635316217635734,Error corrected count
0.09977919124264262,0.758321853444084,0.28437069504153145,0.0947902316805105,0.189580463361021,Error corrected count
0.19955838248528524,0.09977919124264262,0.4739511584025525,0.6635316217635734,0.5986751474558557,Error corrected count
0.11151791962412999,0.189580463361021,0.0947902316805105,0.379160926722042,0.39911676497057047,Error corrected count
0.39911676497057047,0.39911676497057047,0.379160926722042,0.28437069504153145,0.189580463361021,Error corrected count
0.4212899185800466,0.19955838248528524,0.379160926722042,0.189580463361021,0.4739511584025525,Error corrected count
0.5266123982250583,0.0947902316805105,0.19955838248528524,0.4739511584025525,0.7982335299411409,Error corrected count
0.0,0.189580463361021,0.6635316217635734,0.28437069504153145,0.189580463361021,Error corrected count
0.10532247964501165,0.189580463361021,0.28437069504153145,0.379160926722042,0.189580463361021,Error corrected count
0.0,0.0947902316805105,0.758321853444084,0.09977919124264262,0.5986751474558557,Error corrected count
0.4988959562132131,0.379160926722042,0.0,0.379160926722042,0.189580463361021,Error corrected count
0.5687413900830629,0.09977919124264262,0.28437069504153145,0.5687413900830629,0.189580463361021,Error corrected count
0.63193487787007,0.189580463361021,0.09977919124264262,0.4739511584025525,0.28437069504153145,Error corrected count
0.55758959812065,0.315967438935035,0.29933757372792785,0.189580463361021,0.4739511584025525,Error corrected count
0.19955838248528524,0.189580463361021,0.379160926722042,0.09977919124264262,0.379160926722042,Error corrected count
0.379160926722042,0.0947902316805105,0.0947902316805105,0.189580463361021,0.28437069504153145,Error corrected count
0.5986751474558557,0.189580463361021,0.39911676497057047,0.4739511584025525,0.0947902316805105,Error corrected count
0.126386975574014,0.19955838248528524,0.189580463361021,0.19955838248528524,0.379160926722042,Error corrected count
0.29933757372792785,0.33455375887239,0.5986751474558557,0.28437069504153145,0.5687413900830629,Error corrected count
0.09977919124264262,0.22303583924825998,0.189580463361021,0.09977919124264262,0.0947902316805105,Error corrected count
0.0,0.19955838248528524,0.28437069504153145,0.0947902316805105,0.5687413900830629,Error corrected count
0.0,0.28437069504153145,0.7982335299411409,0.379160926722042,0.4739511584025525,Error corrected count
0.19955838248528524,0.2106449592900233,0.758321853444084,0.0,0.379160926722042,Error corrected count
