,Contig,Breadth,Depth avg,Depth median,readsGB,expected_value,expected_value_int,err,AE,RAE,std_res
12,NZ_LT906470.1.region003,0.9763949483352468,4.157189219698038,4.0,0.08,4.74501026582971,5.0,-0.74501026582971,0.74501026582971,0.15700919999999996,-0.24374160259391464
13,NC_014328.1.region002,0.9885510214799644,3.9591988524677255,4.0,0.08,4.74501026582971,5.0,-0.74501026582971,0.74501026582971,0.15700919999999996,-0.24374160259391464
14,NZ_LT906445.1.region001,0.9831031307550644,3.87107198051796,4.0,0.08,4.74501026582971,5.0,-0.74501026582971,0.74501026582971,0.15700919999999996,-0.24374160259391464
15,NZ_CP020566.1.region001,0.9686938907048478,4.057506772491802,4.0,0.08,4.74501026582971,5.0,-0.74501026582971,0.74501026582971,0.15700919999999996,-0.24374160259391464
0,NC_014328.1.region004,0.8122484056266679,2.595277870586925,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
1,NZ_CP053893.1.region001,0.8602569454106952,2.261214147077852,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
2,NZ_LT906470.1.region001,0.8800744313219154,2.528888888888889,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
3,NZ_CP053893.1.region004,0.8496785386263904,2.452618304107615,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
4,NZ_CP053893.1.region003,0.798862410512896,2.22379081757918,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
5,NZ_CP053893.1.region002,0.8910701701399376,12.63247090724212,3.0,0.04,2.372505132914855,2.0,0.627494867085145,0.627494867085145,0.26448620000000006,0.20529462684981087
6,NZ_CP053893.1.region005,0.8436856450635978,2.364233537340489,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
7,NC_014328.1.region003,0.8034888203546646,2.292911119107593,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
8,NZ_CP053893.1.region006,0.8805394990366089,3.0956236323851205,3.0,0.04,2.372505132914855,2.0,0.627494867085145,0.627494867085145,0.26448620000000006,0.20529462684981087
9,NC_014328.1.region001,0.8220030850594976,2.2758528248776893,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
10,NC_014328.1.region005,0.8317817609189014,2.4961857564452363,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
11,NZ_LT906470.1.region002,0.8535209521448054,2.5185198634613988,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
12,NZ_LT906470.1.region003,0.8260849598163031,2.282632866355348,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
13,NC_014328.1.region002,0.8037918176566357,2.497092453446586,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
14,NZ_LT906445.1.region001,0.867817679558011,2.203459069446655,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
15,NZ_CP020566.1.region001,0.8252842870954376,2.291029789133103,2.0,0.04,2.372505132914855,2.0,-0.372505132914855,0.372505132914855,0.15700919999999996,-0.12187080129695732
0,NC_014328.1.region004,0.925595911167398,3.015637216575449,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
1,NZ_CP053893.1.region001,0.8716200547284448,2.7474591603256533,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
2,NZ_LT906470.1.region001,0.915733110545703,2.90453678361118,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
3,NZ_CP053893.1.region004,0.941626696601694,3.360626422455836,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
4,NZ_CP053893.1.region003,0.9306168480925764,2.99620633331577,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
5,NZ_CP053893.1.region002,0.965418302627605,14.456593148756452,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
6,NZ_CP053893.1.region005,0.9020139309509388,2.9003340663768067,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
7,NC_014328.1.region003,0.9067077872012336,2.829559948979592,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
8,NZ_CP053893.1.region006,0.9013969171483622,3.369849837011703,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
9,NC_014328.1.region001,0.880674305861613,2.901100963342925,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
10,NC_014328.1.region005,0.9385855217451716,3.158302491981249,2.0,0.05,2.9656314161435686,3.0,-0.9656314161435686,0.9656314161435686,0.32560735999999996,-0.3159212156945807
11,NZ_LT906470.1.region002,0.8710327299776841,3.0473614916556957,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
12,NZ_LT906470.1.region003,0.9183926521239956,2.781278127812781,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
13,NC_014328.1.region002,0.8743238275300667,2.768500720807304,2.0,0.05,2.9656314161435686,3.0,-0.9656314161435686,0.9656314161435686,0.32560735999999996,-0.3159212156945807
14,NZ_LT906445.1.region001,0.9205801104972376,2.7129782445611403,2.0,0.05,2.9656314161435686,3.0,-0.9656314161435686,0.9656314161435686,0.32560735999999996,-0.3159212156945807
15,NZ_CP020566.1.region001,0.9143685833985544,2.815115049594683,3.0,0.05,2.9656314161435686,3.0,0.03436858385643138,0.03436858385643138,0.01158896000000007,0.011244212452187477
0,NC_014328.1.region004,1.0,54.06666968202994,50.0,1.0,59.312628322871376,59.0,-9.312628322871376,9.312628322871376,0.1570092,-3.0467700324239337
1,NZ_CP053893.1.region001,1.0,50.60488845600853,51.0,1.0,59.312628322871376,59.0,-8.312628322871376,8.312628322871376,0.140149384,-2.7196046042771655
2,NZ_LT906470.1.region001,1.0,51.554893099912654,50.0,1.0,59.312628322871376,59.0,-9.312628322871376,9.312628322871376,0.1570092,-3.0467700324239337
3,NZ_CP053893.1.region004,1.0,56.53913664659659,51.0,1.0,59.312628322871376,59.0,-8.312628322871376,8.312628322871376,0.140149384,-2.7196046042771655
4,NZ_CP053893.1.region003,1.0,49.80165735020104,49.0,1.0,59.312628322871376,59.0,-10.312628322871376,10.312628322871376,0.173869016,-3.373935460570702
5,NZ_CP053893.1.region002,1.0,284.04344105506897,54.0,1.0,59.312628322871376,59.0,-5.312628322871376,5.312628322871376,0.08956993599999999,-1.7381083198368608
6,NZ_CP053893.1.region005,1.0,49.4661871592974,49.0,1.0,59.312628322871376,59.0,-10.312628322871376,10.312628322871376,0.173869016,-3.373935460570702
7,NC_014328.1.region003,1.0,53.27587702390131,52.0,1.0,59.312628322871376,59.0,-7.312628322871376,7.312628322871376,0.12328956799999999,-2.3924391761303974
8,NZ_CP053893.1.region006,1.0,63.68005780346821,54.0,1.0,59.312628322871376,59.0,-5.312628322871376,5.312628322871376,0.08956993599999999,-1.7381083198368608
9,NC_014328.1.region001,1.0,50.21534817100044,50.0,1.0,59.312628322871376,59.0,-9.312628322871376,9.312628322871376,0.1570092,-3.0467700324239337
10,NC_014328.1.region005,1.0,55.62252790514566,50.0,1.0,59.312628322871376,59.0,-9.312628322871376,9.312628322871376,0.1570092,-3.0467700324239337
11,NZ_LT906470.1.region002,1.0,54.03096330275229,51.0,1.0,59.312628322871376,59.0,-8.312628322871376,8.312628322871376,0.140149384,-2.7196046042771655
12,NZ_LT906470.1.region003,1.0,49.7094374282434,50.0,1.0,59.312628322871376,59.0,-9.312628322871376,9.312628322871376,0.1570092,-3.0467700324239337
13,NC_014328.1.region002,1.0,47.94606375715561,48.0,1.0,59.312628322871376,59.0,-11.312628322871376,11.312628322871376,0.190728832,-3.70110088871747
14,NZ_LT906445.1.region001,1.0,49.66146408839779,50.0,1.0,59.312628322871376,59.0,-9.312628322871376,9.312628322871376,0.1570092,-3.0467700324239337
15,NZ_CP020566.1.region001,1.0,49.50347589889968,49.0,1.0,59.312628322871376,59.0,-10.312628322871376,10.312628322871376,0.173869016,-3.373935460570702
0,NC_014328.1.region004,0.7940205346239089,2.0540586727428085,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
1,NZ_CP053893.1.region001,0.7526552571773109,1.96820310574316,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
2,NZ_LT906470.1.region001,0.7645539816959709,2.126161029156112,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
3,NZ_CP053893.1.region004,0.7473721808347791,2.3983068205093194,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
4,NZ_CP053893.1.region003,0.7504658232813572,2.2264619405423063,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
5,NZ_CP053893.1.region002,0.774036041477902,10.685374260258827,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
6,NZ_CP053893.1.region005,0.7633252574197457,2.0998413013291013,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
7,NC_014328.1.region003,0.7455185042405551,1.9974791545472173,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
8,NZ_CP053893.1.region006,0.8394990366088632,2.2000229515721825,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
9,NC_014328.1.region001,0.7070846187747907,2.1079080638878067,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
10,NC_014328.1.region005,0.7345653281459867,2.187831021437579,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
11,NZ_LT906470.1.region002,0.7547421274485495,2.3661040614348487,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
12,NZ_LT906470.1.region003,0.7627554535017221,1.9201637666325488,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
13,NC_014328.1.region002,0.6939761567144582,1.8531103375208116,1.0,0.03,1.7793788496861414,2.0,-0.7793788496861414,0.7793788496861414,0.4380061333333333,-0.2549858150461021
14,NZ_LT906445.1.region001,0.7631675874769798,1.8975024131274127,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
15,NZ_CP020566.1.region001,0.7221582800055246,1.8829529516766543,2.0,0.03,1.7793788496861414,2.0,0.22062115031385865,0.22062115031385865,0.1239877333333333,0.07217961310066606
0,NC_014328.1.region004,0.2320322040797865,1.250487329434698,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
1,NZ_CP053893.1.region001,0.1409953156161588,1.2108552631578948,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
2,NZ_LT906470.1.region001,0.2015341966354004,1.236103259845487,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
3,NZ_CP053893.1.region004,0.252015511786917,1.197003441992306,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
4,NZ_CP053893.1.region003,0.1795626164558203,1.1916985253959584,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
5,NZ_CP053893.1.region002,0.3695258230141951,3.163465467919902,3.0,0.004,0.2372505132914855,0.0,2.7627494867085147,2.7627494867085147,11.644862000000002,0.9038761186812553
6,NZ_CP053893.1.region005,0.1713658388855239,1.106565344172484,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
7,NC_014328.1.region003,0.1530936777178103,1.2332389046270067,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
8,NZ_CP053893.1.region006,0.1811657032755298,1.16644509438979,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
9,NC_014328.1.region001,0.2123732921992067,1.1009079118028535,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
10,NC_014328.1.region005,0.1620582650178315,1.2897970848813949,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
11,NZ_LT906470.1.region002,0.1687019588395735,1.2529854859452507,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
12,NZ_LT906470.1.region003,0.1935706084959816,1.2548042704626334,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
13,NC_014328.1.region002,0.1626490205346357,1.1559573781078465,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
14,NZ_LT906445.1.region001,0.1543738489871086,1.1246644795705338,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
15,NZ_CP020566.1.region001,0.0826849592560195,1.410913140311804,1.0,0.004,0.2372505132914855,0.0,0.7627494867085145,0.7627494867085145,3.214954,0.24954526238771882
0,NC_014328.1.region004,0.1278212492650052,1.1585279547062983,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
1,NZ_CP053893.1.region001,0.0905802142757757,1.1505376344086022,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
2,NZ_LT906470.1.region001,0.1087228952265218,1.0565840027942717,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
3,NZ_CP053893.1.region004,0.1193999387692621,1.0858974358974358,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
4,NZ_CP053893.1.region003,0.1232715504560164,1.1336515513126493,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
5,NZ_CP053893.1.region002,0.2531460787274741,1.8488765162060048,2.0,0.002,0.11862525664574275,0.0,1.8813747433542574,1.8813747433542574,15.859816000000002,0.6155207734140118
6,NZ_CP053893.1.region005,0.0963961235614778,1.139176877159912,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
7,NC_014328.1.region003,0.0823053199691596,1.0450819672131149,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
8,NZ_CP053893.1.region006,0.098747591522158,1.048780487804878,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
9,NC_014328.1.region001,0.0702952842661965,1.1057993730407525,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
10,NC_014328.1.region005,0.094205919132972,1.1037364798426743,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
11,NZ_LT906470.1.region002,0.0822588643689561,1.1081386586284854,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
12,NZ_LT906470.1.region003,0.06300803673938,1.120991253644315,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
13,NC_014328.1.region002,0.0933249304133186,1.1350590883511535,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
14,NZ_LT906445.1.region001,0.0875230202578268,1.074171488690163,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
15,NZ_CP020566.1.region001,0.0952534413701026,1.0425326244562592,1.0,0.002,0.11862525664574275,0.0,0.8813747433542573,0.8813747433542573,7.429908,0.2883553452672435
0,NC_014328.1.region004,0.33425301913248,1.3956698240866034,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
1,NZ_CP053893.1.region001,0.2664996985297528,1.2325095718760877,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
2,NZ_LT906470.1.region001,0.2522310408992519,1.2747666365552544,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
3,NZ_CP053893.1.region004,0.3331972650270435,1.3405819295558958,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
4,NZ_CP053893.1.region003,0.3790820829655781,1.395938429698616,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
5,NZ_CP053893.1.region002,0.5079029497634149,5.0586719524281465,3.0,0.009,0.5338136549058424,1.0,2.4661863450941577,2.4661863450941577,4.619938666666666,0.8068509114824435
6,NZ_CP053893.1.region005,0.4136432465172622,1.297287403448402,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
7,NC_014328.1.region003,0.2547224363916731,1.3974650018917896,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
8,NZ_CP053893.1.region006,0.4261560693641618,1.3509664292980672,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
9,NC_014328.1.region001,0.3459122961657118,1.399108138238573,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
10,NC_014328.1.region005,0.3441711824371266,1.4726147221100794,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
11,NZ_LT906470.1.region002,0.4471547235308703,1.3429680460248146,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
12,NZ_LT906470.1.region003,0.365097588978186,1.3680503144654088,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
13,NC_014328.1.region002,0.405178299459062,1.3996111471160078,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
14,NZ_LT906445.1.region001,0.3758747697974217,1.302670259676629,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
15,NZ_CP020566.1.region001,0.2925740067216058,1.17639653815893,1.0,0.009,0.5338136549058424,1.0,0.4661863450941576,0.4661863450941576,0.8733128888888888,0.1525200551889071
0,NC_014328.1.region004,1.0,37.263783979374914,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
1,NZ_CP053893.1.region001,1.0,35.27341032419647,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
2,NZ_LT906470.1.region001,1.0,37.11981164318536,36.0,0.7,41.518839826009966,42.0,-5.518839826009966,5.518839826009966,0.13292374857142863,-1.8055735945499862
3,NZ_CP053893.1.region004,1.0,37.56337381365446,34.0,0.7,41.518839826009966,42.0,-7.518839826009966,7.518839826009966,0.18109465142857148,-2.459904450843523
4,NZ_CP053893.1.region003,1.0,34.64950475630087,34.0,0.7,41.518839826009966,42.0,-7.518839826009966,7.518839826009966,0.18109465142857148,-2.459904450843523
5,NZ_CP053893.1.region002,1.0,198.78797946239808,37.0,0.7,41.518839826009966,42.0,-4.518839826009966,4.518839826009966,0.1088382971428572,-1.478408166403218
6,NZ_CP053893.1.region005,1.0,35.085614778921865,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
7,NC_014328.1.region003,1.0,36.2356399383192,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
8,NZ_CP053893.1.region006,1.0,44.90279383429672,38.0,0.7,41.518839826009966,42.0,-3.518839826009966,3.518839826009966,0.08475284571428576,-1.1512427382564498
9,NC_014328.1.region001,1.0,35.46342000881445,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
10,NC_014328.1.region005,1.0,38.854430086610165,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
11,NZ_LT906470.1.region002,1.0,38.35457475824448,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
12,NZ_LT906470.1.region003,1.0,35.19664753157291,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
13,NC_014328.1.region002,1.0,35.265899900215324,35.0,0.7,41.518839826009966,42.0,-6.518839826009966,6.518839826009966,0.15700920000000004,-2.132739022696754
14,NZ_LT906445.1.region001,1.0,33.87228360957643,34.0,0.7,41.518839826009966,42.0,-7.518839826009966,7.518839826009966,0.18109465142857148,-2.459904450843523
15,NZ_CP020566.1.region001,1.0,36.59067262096588,37.0,0.7,41.518839826009966,42.0,-4.518839826009966,4.518839826009966,0.1088382971428572,-1.478408166403218
0,NC_014328.1.region004,1.0,42.29915419060112,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
1,NZ_CP053893.1.region001,1.0,39.37104030425305,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
2,NZ_LT906470.1.region001,1.0,41.02684844111951,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
3,NZ_CP053893.1.region004,1.0,45.45734258597816,42.0,0.8,47.4501026582971,47.0,-5.450102658297098,5.450102658297098,0.11485965999999993,-1.7830851696456096
4,NZ_CP053893.1.region003,1.0,40.14734725899775,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
5,NZ_CP053893.1.region002,1.0,228.43254807208297,43.0,0.8,47.4501026582971,47.0,-4.450102658297098,4.450102658297098,0.09378488999999994,-1.4559197414988414
6,NZ_CP053893.1.region005,1.0,40.05852513628104,40.0,0.8,47.4501026582971,47.0,-7.450102658297098,7.450102658297098,0.15700919999999993,-2.4374160259391457
7,NC_014328.1.region003,1.0,41.73202582883577,40.0,0.8,47.4501026582971,47.0,-7.450102658297098,7.450102658297098,0.15700919999999993,-2.4374160259391457
8,NZ_CP053893.1.region006,1.0,49.6864161849711,43.0,0.8,47.4501026582971,47.0,-4.450102658297098,4.450102658297098,0.09378488999999994,-1.4559197414988414
9,NC_014328.1.region001,1.0,41.507327016306746,41.0,0.8,47.4501026582971,47.0,-6.450102658297098,6.450102658297098,0.13593442999999994,-2.1102505977923776
10,NC_014328.1.region005,1.0,43.25950627576305,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
11,NZ_LT906470.1.region002,1.0,43.10290106620382,40.0,0.8,47.4501026582971,47.0,-7.450102658297098,7.450102658297098,0.15700919999999993,-2.4374160259391457
12,NZ_LT906470.1.region003,1.0,38.84119402985075,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
13,NC_014328.1.region002,1.0,40.741715246048,41.0,0.8,47.4501026582971,47.0,-6.450102658297098,6.450102658297098,0.13593442999999994,-2.1102505977923776
14,NZ_LT906445.1.region001,1.0,39.79972375690608,40.0,0.8,47.4501026582971,47.0,-7.450102658297098,7.450102658297098,0.15700919999999993,-2.4374160259391457
15,NZ_CP020566.1.region001,1.0,39.481607660789095,39.0,0.8,47.4501026582971,47.0,-8.450102658297098,8.450102658297098,0.17808396999999995,-2.764581454085914
0,NC_014328.1.region004,1.0,10.7396535347596,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
1,NZ_CP053893.1.region001,0.9999072399239368,10.14068370518113,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
2,NZ_LT906470.1.region001,1.0,10.682983328902898,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
3,NZ_CP053893.1.region004,1.0,11.196397591590978,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
4,NZ_CP053893.1.region003,0.9999019319407668,10.027265594350723,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
5,NZ_CP053893.1.region002,1.0,58.97845565287426,12.0,0.2,11.862525664574274,12.0,0.1374743354257255,0.1374743354257255,0.01158896000000007,0.04497684980874991
6,NZ_CP053893.1.region005,1.0,10.191232586311326,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
7,NC_014328.1.region003,0.9998072474942176,10.070320030846348,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
8,NZ_CP053893.1.region006,1.0,12.859344894026975,12.0,0.2,11.862525664574274,12.0,0.1374743354257255,0.1374743354257255,0.01158896000000007,0.04497684980874991
9,NC_014328.1.region001,0.999889819303658,9.751129476584024,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
10,NC_014328.1.region005,1.0,11.326988096892224,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
11,NZ_LT906470.1.region002,1.0,10.602653111827424,10.0,0.2,11.862525664574274,12.0,-1.8625256645742745,1.8625256645742745,0.15700919999999993,-0.6093540064847864
12,NZ_LT906470.1.region003,1.0,9.621859931113663,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
13,NC_014328.1.region002,0.999947481749908,9.33686974789916,9.0,0.2,11.862525664574274,12.0,-2.8625256645742745,2.8625256645742745,0.24130827999999996,-0.9365194346315546
